"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"5L8H523Q","journalArticle","2024","Ma, Shuaiyin; Ding, Wei; Zheng, Yujuan; Zhou, Lirong; Yan, Zhiqiang; Xu, Jun","Edge-cloud collaboration-driven predictive planning based on LSTM-attention for wastewater treatment","Computers & Industrial Engineering","","03608352","10.1016/j.cie.2024.110425","https://linkinghub.elsevier.com/retrieve/pii/S0360835224005461","","2024-09","2025-11-21 08:12:32","2025-11-21 08:12:32","2025-11-21 08:12:32","110425","","","195","","Computers & Industrial Engineering","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HQWAJ6V5","journalArticle","2025","Liu, Changchun; Nie, Qingwei","A blockchain-based LLM-driven energy-efficient scheduling system towards distributed multi-agent manufacturing scenario of new energy vehicles within the circular economy","Computers & Industrial Engineering","","03608352","10.1016/j.cie.2025.110889","https://linkinghub.elsevier.com/retrieve/pii/S0360835225000348","","2025-03","2025-11-21 08:12:33","2025-11-21 08:12:33","2025-11-21 08:12:33","110889","","","201","","Computers & Industrial Engineering","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZABBX4VY","journalArticle","2025","Yuan, Zhaolin; Li, Ming; Liu, Chang; Han, Fangyuan; Huang, Haolun; Dai, Hong-Ning","Chat with MES: LLM-driven user interface for manipulating garment manufacturing system through natural language","Journal of Manufacturing Systems","","02786125","10.1016/j.jmsy.2025.02.008","https://linkinghub.elsevier.com/retrieve/pii/S027861252500038X","","2025-06","2025-11-21 08:12:34","2025-11-21 08:12:34","2025-11-21 08:12:33","1093-1107","","","80","","Journal of Manufacturing Systems","Chat with MES","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2MTLH6HU","journalArticle","2025","Zhang, Tianren; Wang, Wenhu; Dong, Ruizhe; Wang, Yuanbin; Peng, Tao; Zheng, Pai; Yang, Zhongxue","Physics-guided neural network for grinding temperature prediction","Journal of Engineering Design","","0954-4828, 1466-1837","10.1080/09544828.2024.2358463","https://www.tandfonline.com/doi/full/10.1080/09544828.2024.2358463","","2025-06-03","2025-11-21 08:12:35","2025-11-21 08:12:35","2025-11-21 08:12:35","707-730","","5-6","36","","Journal of Engineering Design","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2IBNRYDH","journalArticle","2025","Li, Shijiang; Zhou, Xingwei; Liu, Ying; Chen, Jiancheng; Guo, Tao; Yang, Wanran; Hou, Liang","Agile conceptual design and validation based on multi-source product data and large language models: a review, framework, and outlook","Journal of Engineering Design","","0954-4828, 1466-1837","10.1080/09544828.2025.2476879","https://www.tandfonline.com/doi/full/10.1080/09544828.2025.2476879","","2025-04-03","2025-11-21 08:12:36","2025-11-21 08:12:36","2025-11-21 08:12:36","473-503","","4","36","","Journal of Engineering Design","Agile conceptual design and validation based on multi-source product data and large language models","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UZTH8PJI","conferencePaper","2024","Küçüktütüncü, Esen; Izzouzi, Lisa","""Let’s ask what AI thinks then!"": Using LLMs for Collaborative Problem-Solving in Virtual Environments","2024 IEEE International Symposium on Mixed and Augmented Reality Adjunct (ISMAR-Adjunct)","979-8-3315-0691-9","","10.1109/ISMAR-Adjunct64951.2024.00048","https://ieeexplore.ieee.org/document/10765319/","","2024-10-21","2025-11-21 08:12:37","2025-11-21 08:12:37","2025-11-21 08:12:37","193-198","","","","","","""Let’s ask what AI thinks then!""","","","","","IEEE","Bellevue, WA, USA","","https://doi.org/10.15223/policy-029","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024 IEEE International Symposium on Mixed and Augmented Reality Adjunct (ISMAR-Adjunct)","","","","","","","","","","","","","","",""
"MP4THHGN","bookSection","2025","Boareto, Pedro Antonio; Szejka, Anderson Luis; Loures, Eduardo Freitas Rocha; Deschamps, Fernando; Santos, Eduardo Alves Portela","Accelerating Industry 4.0 and 5.0: The Potential of Generative Artificial Intelligence","Innovative Intelligent Industrial Production and Logistics","978-3-031-80759-6 978-3-031-80760-2","","","https://link.springer.com/10.1007/978-3-031-80760-2_29","","2025","2025-11-21 08:12:37","2025-11-21 08:12:37","2025-11-21 08:12:37","456-472","","","2372","","","Accelerating Industry 4.0 and 5.0","","","","","Springer Nature Switzerland","Cham","en","","","","","DOI.org (Crossref)","","Series Title: Communications in Computer and Information Science DOI: 10.1007/978-3-031-80760-2_29","","","","","","Dassisti, Michele; Madani, Kurosh; Panetto, Hervé","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3ALIDRYW","journalArticle","2025","Ege, Daniel N.; Øvrebø, Henrik H.; Stubberud, Vegar; Berg, Martin F.; Elverum, Christer; Steinert, Martin; Vestad, Håvard","ChatGPT as an inventor: eliciting the strengths and weaknesses of current large language models against humans in engineering design","Artificial Intelligence for Engineering Design, Analysis and Manufacturing","","0890-0604, 1469-1760","10.1017/S0890060425000010","https://www.cambridge.org/core/product/identifier/S0890060425000010/type/journal_article","Abstract             This study compares the design practices and performance of ChatGPT 4.0, a large language model (LLM), against graduate engineering students in a 48-h prototyping hackathon, based on a dataset comprising more than 100 prototypes. The LLM participated by instructing two participants who executed its instructions and provided objective feedback, generated ideas autonomously and made all design decisions without human intervention. The LLM exhibited similar prototyping practices to human participants and finished second among six teams, successfully designing and providing building instructions for functional prototypes. The LLM’s concept generation capabilities were particularly strong. However, the LLM prematurely abandoned promising concepts when facing minor difficulties, added unnecessary complexity to designs, and experienced design fixation. Communication between the LLM and participants was challenging due to vague or unclear descriptions, and the LLM had difficulty maintaining continuity and relevance in answers. Based on these findings, six recommendations for implementing an LLM like ChatGPT in the design process are proposed, including leveraging it for ideation, ensuring human oversight for key decisions, implementing iterative feedback loops, prompting it to consider alternatives, and assigning specific and manageable tasks at a subsystem level.","2025","2025-11-21 08:12:38","2025-11-21 08:12:38","2025-11-21 08:12:38","e6","","","39","","AIEDAM","ChatGPT as an inventor","","","","","","","en","","","","","DOI.org (Crossref)","","","","/home/rreider/Zotero/storage/B7ZWNLA3/Ege et al. - 2025 - ChatGPT as an inventor eliciting the strengths and weaknesses of current large language models agai.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LF52ES89","journalArticle","2025","Orsolits, Horst; Valente, Antonio; Lackner, Maximilian","Mixed Reality-Based Robotics Education—Supervisor Perspective on Thesis Works","Applied Sciences","","2076-3417","10.3390/app15116134","https://www.mdpi.com/2076-3417/15/11/6134","This paper examines a series of bachelor’s and master’s thesis projects from the supervisor’s perspective, focusing on how Augmented Reality (AR) and Mixed Reality (MR) can enhance industrial robotics engineering education. While industrial robotics systems continue to evolve and the need for skilled robotics engineers grows, teaching methods have not changed. Mostly, higher education in robotics engineering still relies on funding industrial robots or otherwise on traditional 2D tools that do not effectively represent the complex spatial interactions involved in robotics. This study presents a comparative analysis of seven thesis projects integrating MR technologies to address these challenges. All projects were supervised by the lead author and showcase different approaches and learning outcomes, building on insights from previous work. This comparison outlines the benefits and challenges of using MR for robotics engineering education. Additionally, it shares key takeaways from a supervisory standpoint as an evolutionary process, offering practical insights for fellow educators/supervisors guiding MR-based robotics education projects.","2025-05-29","2025-11-21 08:12:39","2025-11-21 08:12:39","2025-11-21 08:12:39","6134","","11","15","","Applied Sciences","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7KE4Y4CK","conferencePaper","2025","He, Tianhao; Stanković, Andrija; Niforatos, Evangelos; Kortuem, Gerd","DesignMinds: Enhancing Video-Based Design Ideation with a Vision-Language Model and a Context-Injected Large Language Model","Proceedings of the 7th ACM Conference on Conversational User Interfaces","979-8-4007-1527-3","","10.1145/3719160.3736633","https://dl.acm.org/doi/10.1145/3719160.3736633","","2025-07-08","2025-11-21 08:12:40","2025-11-21 08:12:40","2025-11-21 08:12:40","1-15","","","","","","DesignMinds","","","","","ACM","Waterloo ON Canada","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CUI '25: Proceedings of the 7th ACM Conference on Conversational User Interfaces","","","","","","","","","","","","","","",""
"2QJZHB45","journalArticle","2025","Yu, Chunyang; Chen, Yue; Wang, Luyu; Yan, Tianxin","Reconstructed generative design for industrial products enabled by a RAG engine","Journal of Engineering Design","","0954-4828, 1466-1837","10.1080/09544828.2025.2569020","https://www.tandfonline.com/doi/full/10.1080/09544828.2025.2569020","","2025-10-07","2025-11-21 08:12:41","2025-11-21 08:12:41","2025-11-21 08:12:41","1-21","","","","","Journal of Engineering Design","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6FGAG7QL","journalArticle","2024","Hasby, Fariz Muharram; Irianto, Dradjad; Diawati, Lucia","Novel Computer-Aided Design-Based Collaboration Framework for the Conceptual–Embodiment Design Phase","Designs","","2411-9660","10.3390/designs8060107","https://www.mdpi.com/2411-9660/8/6/107","Collaborative production is growing in its importance to the global economy, and along with it, so are other collaborative activities along the production chain, such as collaborative design. Nowadays, collaborative detail design can be implemented using Computer-Aided Design (CAD) through task sharing and Product Lifecyle Management (PLM) systems, but collaborative conceptual design is still poorly supported by CAD. Therefore, there is a need for a dedicated CAD platform that can support collaborative conceptual design as well. This paper contains the basic architecture for a CAD system used in collaborative conceptual–embodiment design, the proposed workflow for using the CAD system, and the design comparison method included in the system, that together comprise a CAD-based collaboration framework for conceptual–embodiment design. The framework is based on Coevolution Design Theory and developed such that it can be used to design complex products in an efficient, collaborative manner. A simple case study describing the use of the framework is included to illustrate how the framework can be used to design a product. In the future, this framework can be used to further develop and build a fully functional CAD system that will help designers to engage in a global collaborative setting.","2024-10-24","2025-11-21 08:12:42","2025-11-21 08:12:42","2025-11-21 08:12:42","107","","6","8","","Designs","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/home/rreider/Zotero/storage/VVXMGXIB/Hasby et al. - 2024 - Novel Computer-Aided Design-Based Collaboration Framework for the Conceptual–Embodiment Design Phase.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YCA2U7IW","conferencePaper","2024","Ren, Mengyang; Fan, Junming; Zheng, Pai","DesignGemini: Achieving Highly Personalized Design Empowered by Generative Models and Human Digital Twin","2024 2nd International Conference on Design Science (ICDS)","979-8-3503-7628-9","","10.1109/ICDS62420.2024.10751737","https://ieeexplore.ieee.org/document/10751737/","","2024-08-02","2025-11-21 08:12:44","2025-11-21 08:12:44","2025-11-21 08:12:44","1-6","","","","","","DesignGemini","","","","","IEEE","Shanghai, China","","https://doi.org/10.15223/policy-029","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024 2nd International Conference on Design Science (ICDS)","","","","","","","","","","","","","","",""
"XVZNIUIV","conferencePaper","2025","Cherix, Robin; Capallera, Marine; Khaled, Omar Abou; Marthot-Santaniello, Isabelle","Touching history: Designing digital papyrus interactions through physical interface","Proceedings of the Nineteenth International Conference on Tangible, Embedded, and Embodied Interaction","979-8-4007-1197-8","","10.1145/3689050.3708334","https://dl.acm.org/doi/10.1145/3689050.3708334","","2025-03-04","2025-11-21 08:12:45","2025-11-21 08:12:45","2025-11-21 08:12:45","1-3","","","","","","Touching history","","","","","ACM","Bordeaux/Talence France","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TEI '25: Nineteenth International Conference on Tangible, Embedded, and Embodied Interaction","","","","","","","","","","","","","","",""
"PAA5XJRM","bookSection","2025","Ge, Peiyuan; Meng, Danqing; Fan, Fei","AIGC in Design: Critical Thinking Challenges and Opportunities Revealed Through Systematic Review","Artificial Intelligence in HCI","978-3-031-93428-5 978-3-031-93429-2","","","https://link.springer.com/10.1007/978-3-031-93429-2_2","","2025","2025-11-21 08:12:46","2025-11-21 08:12:46","2025-11-21 08:12:46","25-43","","","15822","","","AIGC in Design","","","","","Springer Nature Switzerland","Cham","en","","","","","DOI.org (Crossref)","","Series Title: Lecture Notes in Computer Science DOI: 10.1007/978-3-031-93429-2_2","","","","","","Degen, Helmut; Ntoa, Stavroula","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8ZBB9X5P","journalArticle","2025","Zhou, Yehong; Chen, Chun-Hsien","Examining the impact of large language models on design: Functions, strengths, limitations, and roles","Design and Artificial Intelligence","","30507413","10.1016/j.daai.2025.100017","https://linkinghub.elsevier.com/retrieve/pii/S3050741325000175","","2025-06","2025-11-21 08:12:46","2025-11-21 08:12:46","2025-11-21 08:12:46","100017","","2","1","","Design and Artificial Intelligence","Examining the impact of large language models on design","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WJTR78PA","journalArticle","2025","Zhao, Xin; Liu, Kangli; Fu, Hongyong; Wang, Yue","Review of augmented reality maintenance and registration in aerospace industry","Journal of Manufacturing Processes","","15266125","10.1016/j.jmapro.2025.07.063","https://linkinghub.elsevier.com/retrieve/pii/S1526612525008412","","2025-10","2025-11-21 08:12:47","2025-11-21 08:12:47","2025-11-21 08:12:47","1018-1041","","","151","","Journal of Manufacturing Processes","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VAJRES8A","journalArticle","2025","Wang, Zhenyu; Ping, Yifang; Lu, Zenan; Wang, Jianmin; You, Fang","DM-CAM: A novel product design method combining diffusion models and class activation mapping for enhanced user-driven design","Journal of Engineering Design","","0954-4828, 1466-1837","10.1080/09544828.2025.2541521","https://www.tandfonline.com/doi/full/10.1080/09544828.2025.2541521","","2025-08","2025-11-21 08:12:48","2025-11-21 08:12:48","2025-11-21 08:12:48","1-36","","","","","Journal of Engineering Design","DM-CAM","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AD2GNU9W","journalArticle","2025","Xiaorui, Liu; Yuhao, Zhang; Leiqi, Wang; Lexiang, Gu; Yaning, Xu; Ke, Zheng; Qianqian, Cai; Gang, Zhou","LLMs driven fusion AI-AD system for mechanical design: From understanding to generation","Advanced Engineering Informatics","","14740346","10.1016/j.aei.2025.103745","https://linkinghub.elsevier.com/retrieve/pii/S147403462500638X","","2025-11","2025-11-21 08:12:49","2025-11-21 08:12:49","2025-11-21 08:12:49","103745","","","68","","Advanced Engineering Informatics","LLMs driven fusion AI-AD system for mechanical design","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"47XW8WBN","conferencePaper","2025","Liu, Cong; Zhang, Xiaoning; Liang, Xiaojun; Luo, Weichao; He, Zhenyu","MR-MultiTwin: A Mixed Reality Platform for Multi-User Control of Industrial Digital Twins","2025 IEEE 26th China Conference on System Simulation Technology and its Applications (CCSSTA)","979-8-3315-4404-1","","10.1109/IEEECONF65522.2025.11137033","https://ieeexplore.ieee.org/document/11137033/","","2025-07-11","2025-11-21 08:12:49","2025-11-21 08:12:49","2025-11-21 08:12:49","399-404","","","","","","MR-MultiTwin","","","","","IEEE","Shenzhen, China","","https://doi.org/10.15223/policy-029","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2025 IEEE 26th China Conference on System Simulation Technology and its Applications (CCSSTA)","","","","","","","","","","","","","","",""
"9EWHPL2D","journalArticle","2025","Xinyu, Liu; Bingkun, Yuan; Pengchao, Wang; Ning, Ding; Jianjie, Chu","An approach based on hybrid-augmented intelligence for the combination and optimization of human-machine teams","Journal of Manufacturing Systems","","02786125","10.1016/j.jmsy.2025.09.010","https://linkinghub.elsevier.com/retrieve/pii/S0278612525002389","","2025-12","2025-11-21 08:12:50","2025-11-21 08:12:50","2025-11-21 08:12:50","306-321","","","83","","Journal of Manufacturing Systems","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4YJJ6QQB","journalArticle","2026","Liu, Xinyu; Wang, Honghui; Han, Xu; Zan, Yunlei; Zhang, Jinying; Liu, Guijie","A closed-loop design approach based on the combination of knowledge graph and digital twin: a high-speed train bogie case study","Advanced Engineering Informatics","","14740346","10.1016/j.aei.2025.103912","https://linkinghub.elsevier.com/retrieve/pii/S1474034625008055","","2026-01","2025-11-21 08:12:54","2025-11-21 08:12:54","2025-11-21 08:12:54","103912","","","69","","Advanced Engineering Informatics","A closed-loop design approach based on the combination of knowledge graph and digital twin","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"H3NCPMZ3","journalArticle","2025","Wang, Nan; Kim, Hyunsuk; Peng, Junfeng; Wang, Jiayi","Exploring creativity in human–AI co-creation: a comparative study across design experience","Frontiers in Computer Science","","2624-9898","10.3389/fcomp.2025.1672735","https://www.frontiersin.org/articles/10.3389/fcomp.2025.1672735/full","As generative artificial intelligence (GAI) becomes increasingly integrated into the design domain, research has begun to explore how it can be meaningfully incorporated into traditional design practices, fostering the development of more collaborative design processes. This study proposes a Human–AI Co-Creative Design Process (HAI-CDP) model and evaluates its impact on designers’ creativity through a comparative experimental design. The results indicate that the HAI-CDP substantially improves creative performance over the traditional design process. For novice designers, its primary value lies in facilitating idea generation, whereas for experienced designers, it contributes more to elevating the quality and refinement of creative outcomes. Although the Human–AI Co-Creative Design Process lowers the entry barrier to creative engagement, the findings also reaffirm that design experience remains a critical factor shaping creative output.","2025-09-30","2025-11-21 08:12:54","2025-11-21 08:12:54","2025-11-21 08:12:54","1672735","","","7","","Front. Comput. Sci.","Exploring creativity in human–AI co-creation","","","","","","","","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6USFLPWS","journalArticle","2025","Yu, Chunyang; Yan, Tianxin; Chen, Yue","Meta-X design: from tools to partners in human–machine co–creation for industry 5.0","Journal of Engineering Design","","0954-4828, 1466-1837","10.1080/09544828.2025.2571005","https://www.tandfonline.com/doi/full/10.1080/09544828.2025.2571005","","2025-10-14","2025-11-21 08:12:55","2025-11-21 08:12:55","2025-11-21 08:12:55","1-28","","","","","Journal of Engineering Design","Meta-X design","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"K7D9CJPX","journalArticle","2025","Chen, Guodong; Yu, Zehan; Xie, Yuxin; Liu, Zheng; Yu, Chunyang","The study of human-AI Co-creation design under generative artificial intelligence: cognition, process, method, and outcome","Journal of Engineering Design","","0954-4828, 1466-1837","10.1080/09544828.2025.2567155","https://www.tandfonline.com/doi/full/10.1080/09544828.2025.2567155","","2025-10-18","2025-11-21 08:12:56","2025-11-21 08:12:56","2025-11-21 08:12:56","1-42","","","","","Journal of Engineering Design","The study of human-AI Co-creation design under generative artificial intelligence","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RCCCYPVV","journalArticle","2026","Yin, Yang; Chen, Xinyi; Chen, Yingpin; Hong, Yuchen; Li, Jinhe; Zhang, Xiyuan; Chai, Chunlei; Fan, Hao","LLM-enabled generative cultural product design with symbolic semantic representation","Advanced Engineering Informatics","","14740346","10.1016/j.aei.2025.103993","https://linkinghub.elsevier.com/retrieve/pii/S1474034625008869","","2026-01","2025-11-21 08:12:57","2025-11-21 08:12:57","2025-11-21 08:12:57","103993","","","69","","Advanced Engineering Informatics","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WBY3R84B","journalArticle","2025","Meng, Xianchuan; Tong, Ziyu","Multimodal retrieval-augmented generation framework for visually rich knowledge in the architecture domain","Architectural Intelligence","","2731-6726","10.1007/s44223-025-00102-6","https://link.springer.com/10.1007/s44223-025-00102-6","Abstract                            Architectural design relies heavily on rich and multimodal knowledge—including text descriptions, detailed tables, and complex visual information—to inform creative and technical decision-making. However, effectively retrieving and generating meaningful insights from such diverse data sources remains challenging. In this study, we propose Multimodal Retrieval-Augmented Generation (M-RAG), a multimodal retrieval-augmented generation framework that integrates a Multimodal Large Language Model (MLLM) with a unified knowledge base via a shared semantic embedding space, dual-mode table decomposition (text and image), and adaptive query handling to enable traceable cross-modal retrieval and augmented answer generation. We use a multimodal embedding model to project text, table-rendered images, and diagrams into a common space. Quantitative evaluation on the dataset employed in the study reports average text–image similarity of 0.55 ± 0.07; we use an operational threshold               θ                = 0.5 to flag likely out-of-domain queries and trigger clarification, reducing low-relevance returns. We evaluate the M-RAG framework across multiple architectural scenarios—including reducing technical hallucinations in structural-engineering queries by returning supporting diagrams, enabling special-technical comparison reasoning, handling floorplans and sections, supporting regulation and compliance lookups, retrieving sustainable concept design images and explanations, facilitating material queries, and demonstrating depth-first and breadth-first exploration examples—showing its practical usefulness. By quantifying embedding alignment, retrieval performance, and an operational relevance threshold, M-RAG delivers a more reliable and traceable multimodal retrieval and generation capability for building engineering tasks.","2025-11-19","2025-11-21 08:12:58","2025-11-21 08:12:58","2025-11-21 08:12:58","22","","1","4","","ARIN","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"H7HZW5QU","journalArticle","2023","Shi, Yang; Gao, Tian; Jiao, Xiaohan; Cao, Nan","Understanding Design Collaboration Between Designers and Artificial Intelligence: A Systematic Literature Review","Proceedings of the ACM on Human-Computer Interaction","","2573-0142","10.1145/3610217","https://dl.acm.org/doi/10.1145/3610217","Recent interest in design through the artificial intelligence (AI) lens is rapidly increasing. Designers, as a special user group interacting with AI, have received more attention in the Human-Computer Interaction community. Prior work has discussed emerging challenges that persist in designing for AI. However, few systematic reviews focus on AI for design to understand how designers and AI can augment each other's complementary strengths in design collaboration. In this work, we conducted a landscape analysis of AI for design, via a systematic literature review of 93 papers. The analysis first provides a bird's eye view of overall patterns in this area. The analysis also reveals three themes interpreted from the paper corpus associated with AI for design, including AI assisting designers, designers assisting AI, and characterizing designer-AI collaboration. We discuss the implications of our findings and suggested methodological proposals to guide HCI toward research and practices that center on collaborative creativity.","2023-09-28","2025-11-21 08:12:59","2025-11-21 08:12:59","2025-11-21 08:12:59","1-35","","CSCW2","7","","Proc. ACM Hum.-Comput. Interact.","Understanding Design Collaboration Between Designers and Artificial Intelligence","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CVKZT3KJ","conferencePaper","2023","Verheijden, Mathias Peter; Funk, Mathias","Collaborative Diffusion: Boosting Designerly Co-Creation with Generative AI","Extended Abstracts of the 2023 CHI Conference on Human Factors in Computing Systems","978-1-4503-9422-2","","10.1145/3544549.3585680","https://dl.acm.org/doi/10.1145/3544549.3585680","","2023-04-19","2025-11-21 08:12:59","2025-11-21 08:12:59","2025-11-21 08:12:59","1-8","","","","","","Collaborative Diffusion","","","","","ACM","Hamburg Germany","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CHI '23: CHI Conference on Human Factors in Computing Systems","","","","","","","","","","","","","","",""
"89YTC5EV","journalArticle","2023","Szczurek, Krzysztof Adam; Prades, Raul Marin; Matheson, Eloise; Rodriguez-Nogueira, Jose; Castro, Mario Di","Multimodal Multi-User Mixed Reality Human–Robot Interface for Remote Operations in Hazardous Environments","IEEE Access","","2169-3536","10.1109/ACCESS.2023.3245833","https://ieeexplore.ieee.org/document/10045681/","","2023","2025-11-21 08:13:00","2025-11-21 08:13:00","2025-11-21 08:13:00","17305-17333","","","11","","IEEE Access","","","","","","","","","https://creativecommons.org/licenses/by/4.0/legalcode","","","","DOI.org (Crossref)","","","","/home/rreider/Zotero/storage/PFDSQ5DE/Szczurek et al. - 2023 - Multimodal Multi-User Mixed Reality Human–Robot Interface for Remote Operations in Hazardous Environ.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7Z463LZP","journalArticle","2023","Tian, Huayuan; Lee, Gun A.; Bai, Huidong; Billinghurst, Mark","Using Virtual Replicas to Improve Mixed Reality Remote Collaboration","IEEE Transactions on Visualization and Computer Graphics","","1077-2626, 1941-0506, 2160-9306","10.1109/TVCG.2023.3247113","https://ieeexplore.ieee.org/document/10049700/","","2023-05","2025-11-21 08:13:26","2025-11-21 08:13:26","2025-11-21 08:13:26","2785-2795","","5","29","","IEEE Trans. Visual. Comput. Graphics","","","","","","","","","https://ieeexplore.ieee.org/Xplorehelp/downloads/license-information/IEEE.html","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8E4QQZ5E","journalArticle","2022","Su, Yunpeng; Chen, Xiaoqi; Zhou, Tony; Pretty, Christopher; Chase, Geoffrey","Mixed reality-integrated 3D/2D vision mapping for intuitive teleoperation of mobile manipulator","Robotics and Computer-Integrated Manufacturing","","07365845","10.1016/j.rcim.2022.102332","https://linkinghub.elsevier.com/retrieve/pii/S0736584522000217","","2022-10","2025-11-21 08:13:27","2025-11-21 08:13:27","2025-11-21 08:13:27","102332","","","77","","Robotics and Computer-Integrated Manufacturing","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
